TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Crimes,2018,12,7,20,42,25XX E GEORGIA ST,Hastings-Sunrise,496180.5554,5458398.287
Other Crimes,2018,3,15,22,0,25XX E GEORGIA ST,Hastings-Sunrise,496194.4501,5458389.112
Other Crimes,2018,10,6,0,0,25XX E GEORGIA ST,Hastings-Sunrise,496194.4501,5458389.112
Other Crimes,2018,12,10,8,56,25XX ETON ST,Hastings-Sunrise,496194.5905,5459439.4
Other Crimes,2018,3,26,9,2,25XX GRAVELEY ST,Hastings-Sunrise,496081.109,5457524.497
Other Crimes,2018,1,4,19,19,25XX GRAVELEY ST,Hastings-Sunrise,496158.0928,5457524.497
Other Crimes,2018,3,25,0,0,25XX GRAVELEY ST,Hastings-Sunrise,496176.4223,5457524.497
Other Crimes,2018,12,9,19,12,25XX OXFORD ST,Hastings-Sunrise,496080.3853,5459221.329
Other Crimes,2018,12,9,22,0,25XX PANDORA ST,Hastings-Sunrise,496039.8072,5458921.728
Other Crimes,2018,8,5,19,0,25XX PANDORA ST,Hastings-Sunrise,496201.3482,5458920.967
Other Crimes,2018,12,5,15,48,25XX VENABLES ST,Hastings-Sunrise,496137.0828,5458205.113
Other Crimes,2018,5,16,8,30,25XX VENABLES ST,Hastings-Sunrise,496189.1433,5458214.202
Other Crimes,2018,2,3,0,1,25XX WALL ST,Hastings-Sunrise,496050.841,5459830.893
Other Crimes,2018,2,21,21,0,25XX WALL ST,Hastings-Sunrise,496050.841,5459830.893
Other Crimes,2018,2,2,18,0,25XX WALL ST,Hastings-Sunrise,496052.4993,5459831.421
Other Crimes,2018,7,10,23,10,25XX YALE ST,Hastings-Sunrise,496097.4759,5459772.869
Other Crimes,2018,2,6,16,30,26XX ADANAC ST,Hastings-Sunrise,496346.3545,5458307.909
Other Crimes,2018,2,22,14,10,26XX E 2ND AVE,Hastings-Sunrise,496244.5003,5457308.175
Other Crimes,2018,9,18,12,3,26XX E 2ND AVE,Hastings-Sunrise,496391.9127,5457307.914
Other Crimes,2018,2,11,20,0,26XX E 4TH AVE,Hastings-Sunrise,496242.1538,5457107.149
Other Crimes,2018,11,20,21,0,26XX E 5TH AVE,Hastings-Sunrise,496285.5344,5456990.976
Other Crimes,2018,11,22,16,51,26XX E 8TH AVE,Hastings-Sunrise,496335.976,5456693.692
Other Crimes,2018,4,30,21,15,26XX FRANKLIN ST,Hastings-Sunrise,496296.0866,5458809.189
Other Crimes,2018,11,5,0,50,26XX MCGILL ST,Hastings-Sunrise,496246.9198,5459548.408
Other Crimes,2018,7,24,19,55,26XX PANDORA ST,Hastings-Sunrise,496362.7688,5458920.143
Other Crimes,2018,2,4,18,0,26XX TRIUMPH ST,Hastings-Sunrise,496230.1478,5459012.458
Other Crimes,2018,8,8,20,2,26XX TURNER ST,Hastings-Sunrise,496232.4957,5458488.784
Other Crimes,2018,2,19,20,0,26XX VENABLES ST,Hastings-Sunrise,496308.0179,5458206.906
Other Crimes,2018,3,2,8,30,26XX WILLIAM ST,Hastings-Sunrise,496398.0698,5457937.414
Other Crimes,2018,11,3,14,30,27XX CHARLES ST,Hastings-Sunrise,496514.9184,5457839.95
Other Crimes,2018,1,16,14,0,27XX E 1ST AVE,Hastings-Sunrise,496470.892,5457399.643
Other Crimes,2018,4,21,19,25,27XX E 3RD AVE,Hastings-Sunrise,496454.8403,5457209.125
Other Crimes,2018,8,17,6,0,27XX E HASTINGS ST,Hastings-Sunrise,496560.9549,5458707.787
Other Crimes,2018,3,5,1,40,27XX E PENDER ST,Hastings-Sunrise,496492.4334,5458603.728
Other Crimes,2018,5,25,14,0,27XX ETON ST,Hastings-Sunrise,496598.5675,5459436.388
Other Crimes,2018,6,16,13,30,27XX FRANKLIN ST,Hastings-Sunrise,496581.956,5458808.469
Other Crimes,2018,1,1,7,58,27XX GRAVELEY ST,Hastings-Sunrise,496462.2486,5457514.963
Other Crimes,2018,1,15,13,52,27XX KITCHENER ST,Hastings-Sunrise,496460.8577,5457722.992
Other Crimes,2018,2,8,8,22,27XX TRINITY ST,Hastings-Sunrise,496592.1594,5459658.022
Other Crimes,2018,9,22,0,1,27XX VENABLES ST,Hastings-Sunrise,496430.1139,5458214.593
Other Crimes,2018,3,21,14,0,27XX WALL ST,Hastings-Sunrise,496487.8652,5459912.342
Other Crimes,2018,4,12,18,55,28XX CAMBRIDGE ST,Hastings-Sunrise,496657.6938,5459335.469
Other Crimes,2018,1,18,20,39,28XX E 2ND AVE,Hastings-Sunrise,496593.5198,5457298.53
Other Crimes,2018,5,24,9,14,28XX E 2ND AVE,Hastings-Sunrise,496593.5198,5457298.53
Other Crimes,2018,10,27,22,10,28XX E 4TH AVE,Hastings-Sunrise,496740.4779,5457096.936
Other Crimes,2018,2,8,12,0,28XX ETON ST,Hastings-Sunrise,496777.2368,5459444.415
Other Crimes,2018,4,25,10,0,28XX TRINITY ST,Hastings-Sunrise,496673.5055,5459657.895
Other Crimes,2018,11,12,22,0,28XX TRINITY ST,Hastings-Sunrise,496728.7458,5459666.945
Other Crimes,2018,7,15,1,0,28XX TURNER ST,Hastings-Sunrise,496713.2322,5458488.358
Other Crimes,2018,9,2,18,0,29XX E 8TH AVE,Hastings-Sunrise,496928.7201,5456681.293
Other Crimes,2018,8,21,9,57,29XX E GEORGIA ST,Hastings-Sunrise,496878.5384,5458396.208
Other Crimes,2018,3,21,16,0,29XX E GEORGIA ST,Hastings-Sunrise,496946.3514,5458386.558
Other Crimes,2018,11,8,14,4,29XX E HASTINGS ST,Hastings-Sunrise,496816.2611,5458716.805
Other Crimes,2018,8,16,0,0,29XX KITCHENER ST,Hastings-Sunrise,496921.2246,5457720.938
Other Crimes,2018,12,23,20,33,29XX MCGILL ST,Hastings-Sunrise,496975.4648,5459566.276
Other Crimes,2018,6,15,11,0,29XX TRINITY ST,Hastings-Sunrise,496809.0582,5459657.462
Other Crimes,2018,1,7,4,58,2XX RENFREW ST,Hastings-Sunrise,496796.3042,5458861.45
Other Crimes,2018,11,28,13,41,30XX E 1ST AVE,Hastings-Sunrise,497037.9221,5457397.781
Other Crimes,2018,3,2,7,45,30XX E 2ND AVE,Hastings-Sunrise,497127.8169,5457297.438
Other Crimes,2018,1,3,16,0,30XX E 7TH AVE,Hastings-Sunrise,497104.7529,5456782.971
Other Crimes,2018,2,16,13,55,30XX E 7TH AVE,Hastings-Sunrise,497104.7529,5456782.971
Other Crimes,2018,5,8,11,6,30XX GRANT ST,Hastings-Sunrise,497062.3097,5457617.363
Other Crimes,2018,2,8,6,30,31XX E 4TH AVE,Hastings-Sunrise,497330.4824,5457094.55
Other Crimes,2018,1,13,12,24,31XX E 7TH AVE,Hastings-Sunrise,497203.5191,5456782.291
Other Crimes,2018,2,28,10,48,31XX E 7TH AVE,Hastings-Sunrise,497324.1614,5456790.562
Other Crimes,2018,12,11,16,55,32XX ADANAC ST,Hastings-Sunrise,497384.5618,5458305.497
Other Crimes,2018,10,26,22,7,32XX ADANAC ST,Hastings-Sunrise,497432.3881,5458295.93
Other Crimes,2018,10,12,13,30,32XX E 3RD AVE,Hastings-Sunrise,497360.678,5457205.789
Other Crimes,2018,11,6,22,3,32XX E 6TH AVE,Hastings-Sunrise,497440.8038,5456888.504
Other Crimes,2018,4,6,20,17,32XX E 7TH AVE,Hastings-Sunrise,497367.091,5456781.125
Other Crimes,2018,2,17,22,0,32XX E 7TH AVE,Hastings-Sunrise,497449.9446,5456789.734
Other Crimes,2018,6,4,11,30,33XX TURNER ST,Hastings-Sunrise,497623.6807,5458483.22
Other Crimes,2018,1,2,8,30,34XX E 2ND AVE,Hastings-Sunrise,497779.1872,5457294.976
Other Crimes,2018,6,4,1,0,34XX E 3RD AVE,Hastings-Sunrise,497862.7439,5457203.305
Other Crimes,2018,9,15,3,30,34XX TURNER ST,Hastings-Sunrise,497849.9668,5458484.88
Other Crimes,2018,1,19,5,30,35XX OXFORD ST,Hastings-Sunrise,497987.6812,5459209.085
Other Crimes,2018,9,15,0,0,35XX OXFORD ST,Hastings-Sunrise,498094.8953,5459209.568
Other Crimes,2018,7,19,18,30,35XX TURNER ST,Hastings-Sunrise,498011.2585,5458474.731
Other Crimes,2018,8,6,0,14,36XX E PENDER ST,Hastings-Sunrise,498192.1603,5458611.775
Other Crimes,2018,3,5,18,3,36XX NAPIER ST,Hastings-Sunrise,498189.2224,5458024.413
Other Crimes,2018,5,1,23,30,36XX NAPIER ST,Hastings-Sunrise,498189.2224,5458024.413
Other Crimes,2018,4,13,22,42,36XX WILLIAM ST,Hastings-Sunrise,498190.9317,5457933.466
Other Crimes,2018,1,22,11,0,3XX N NANAIMO ST,Hastings-Sunrise,495896.5169,5459470.285
Other Crimes,2018,1,14,10,0,5XX BOUNDARY RD,Hastings-Sunrise,498275.8499,5458510.562
Other Crimes,2018,4,6,9,0,5XX CASSIAR ST,Hastings-Sunrise,497761.3958,5458591.198
Other Crimes,2018,7,18,1,0,5XX KOOTENAY ST,Hastings-Sunrise,498133.1013,5458578.703
Other Crimes,2018,5,11,21,50,6X BOUNDARY RD,Hastings-Sunrise,498281.1884,5459044.159
Other Crimes,2018,4,9,9,7,6XX SLOCAN ST,Hastings-Sunrise,496415.9187,5458458.502
Other Crimes,2018,7,1,11,0,9XX CASSIAR ST,Hastings-Sunrise,497769.3819,5458156.224
Other Crimes,2018,11,5,18,36,9XX NANAIMO ST,Hastings-Sunrise,495889.9141,5458184.987
Other Crimes,2018,3,26,9,21,9XX RENFREW ST,Hastings-Sunrise,496795.1257,5458113.239
Other Crimes,2018,8,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Other Crimes,2018,10,25,8,14,10XX LE ROI ST,Hastings-Sunrise,497085.7773,5458063.574
Other Crimes,2018,1,20,15,0,11XX KASLO ST,Hastings-Sunrise,496596.0878,5458036.818
Other Crimes,2018,6,21,7,30,11XX LILLOOET ST,Hastings-Sunrise,497174.9099,5457975.48
Other Crimes,2018,2,3,10,56,12XX KASLO ST,Hastings-Sunrise,496595.6185,5457891.526
Other Crimes,2018,10,27,21,0,13XX WINDERMERE ST,Hastings-Sunrise,497357.7362,5457803.003
Other Crimes,2018,7,31,17,30,14XX RENFREW ST,Hastings-Sunrise,496780.2558,5457660.049
Other Crimes,2018,11,12,18,0,15XX KASLO ST,Hastings-Sunrise,496591.7367,5457559.177
Other Crimes,2018,7,29,9,29,17XX CASSIAR ST,Hastings-Sunrise,497740.8811,5457315.177
Other Crimes,2018,12,1,14,50,17XX CASSIAR ST,Hastings-Sunrise,497740.8811,5457315.177
Other Crimes,2018,4,24,18,51,17XX NANAIMO ST,Hastings-Sunrise,495886.2159,5457385.209
Other Crimes,2018,2,17,10,25,17XX RUPERT ST,Hastings-Sunrise,497561.1433,5457377.42
Other Crimes,2018,1,19,3,12,1X NANAIMO ST,Hastings-Sunrise,495893.7027,5459098.935
Other Crimes,2018,1,6,0,20,20XX LILLOOET ST,Hastings-Sunrise,497166.1306,5457011.805
Other Crimes,2018,8,3,23,30,20XX RUPERT ST,Hastings-Sunrise,497556.2672,5457042.055
Other Crimes,2018,10,27,0,32,21XX HERMON DR,Hastings-Sunrise,497831.2062,5456973.129
Other Crimes,2018,10,20,0,50,22XX CASSIAR ST,Hastings-Sunrise,497748.1637,5456793.736
Other Crimes,2018,8,2,4,17,22XX CASSIAR ST,Hastings-Sunrise,497748.4935,5456870.144
Other Crimes,2018,10,24,14,56,22XX CASSIAR ST,Hastings-Sunrise,497748.5228,5456876.936
Other Crimes,2018,10,20,0,0,22XX HERMON DR,Hastings-Sunrise,497838.5025,5456784.448
Other Crimes,2018,9,6,8,30,22XX HERMON DR,Hastings-Sunrise,497850.521,5456831.232
Other Crimes,2018,7,24,19,0,23XX CASSIAR ST,Hastings-Sunrise,497738.9244,5456771.702
Other Crimes,2018,9,5,13,0,23XX CASSIAR ST,Hastings-Sunrise,497738.9244,5456771.702
Other Crimes,2018,11,16,18,0,23XX CASSIAR ST,Hastings-Sunrise,497738.9776,5456783.984
Other Crimes,2018,10,15,0,46,23XX CASSIAR ST,Hastings-Sunrise,497747.8998,5456732.609
Other Crimes,2018,3,25,0,0,23XX WINDERMERE ST,Hastings-Sunrise,497348.1585,5456758.387
Other Crimes,2018,10,20,16,50,24XX E GEORGIA ST,Hastings-Sunrise,496013.2859,5458398.662
Other Crimes,2018,3,22,17,8,24XX E HASTINGS ST,Hastings-Sunrise,495891.8152,5458709.692
Other Crimes,2018,6,3,1,49,24XX E HASTINGS ST,Hastings-Sunrise,495891.8152,5458709.692
Other Crimes,2018,9,3,15,5,24XX E HASTINGS ST,Hastings-Sunrise,495991.6644,5458709.447
Other Crimes,2018,12,9,18,29,24XX FRANKLIN ST,Hastings-Sunrise,495925.0327,5458809.983
Other Crimes,2018,4,12,13,44,24XX KITCHENER ST,Hastings-Sunrise,495976.5014,5457723.67
Other Crimes,2018,3,6,12,38,24XX MCGILL ST,Hastings-Sunrise,495938.8331,5459564.184
Other Crimes,2018,8,19,0,0,24XX OXFORD ST,Hastings-Sunrise,496014.3152,5459212.294
Other Crimes,2018,9,1,0,0,24XX OXFORD ST,Hastings-Sunrise,496014.3152,5459212.294
Other Crimes,2018,9,2,0,0,24XX OXFORD ST,Hastings-Sunrise,496014.3152,5459212.294
Other Crimes,2018,8,28,22,0,24XX RENFREW ST,Hastings-Sunrise,496779.3049,5456683.277
Other Crimes,2018,11,24,13,45,24XX WALL ST,Hastings-Sunrise,496024.3401,5459822.441
Other Crimes,2018,1,15,17,0,24XX WILLIAM ST,Hastings-Sunrise,495947.2517,5457938.314
Other Crimes,2018,9,21,23,0,25XX ADANAC ST,Hastings-Sunrise,496080.6069,5458298.479
Other Crimes,2018,3,12,20,0,25XX ADANAC ST,Hastings-Sunrise,496098.7372,5458307.623
Other Crimes,2018,4,24,20,0,25XX CHARLES ST,Hastings-Sunrise,496031.7852,5457832.059
Other Crimes,2018,7,24,14,21,25XX DUNDAS ST,Hastings-Sunrise,496039.9442,5459110.239
Other Crimes,2018,10,2,4,57,25XX E BROADWAY AVE,Hastings-Sunrise,496126.0066,5456588.598
Other Crimes,2018,8,5,13,0,25XX E HASTINGS ST,Hastings-Sunrise,496039.6085,5458718.471
Other Crimes,2018,9,23,20,55,25XX E HASTINGS ST,Hastings-Sunrise,496064.1408,5458718.402
Other Crimes,2018,10,19,11,42,25XX KITCHENER ST,Hastings-Sunrise,496022.5539,5457723.848
Other Crimes,2018,10,17,22,0,25XX KITCHENER ST,Hastings-Sunrise,496062.7274,5457732.807
Other Crimes,2018,10,18,0,0,25XX KITCHENER ST,Hastings-Sunrise,496116.9176,5457732.556
Other Crimes,2018,10,20,10,5,25XX KITCHENER ST,Hastings-Sunrise,496165.3123,5457732.333
Other Crimes,2018,3,22,20,0,25XX MCGILL ST,Hastings-Sunrise,496082.653,5459559.262
Other Crimes,2018,9,18,21,0,25XX NAPIER ST,Hastings-Sunrise,496154.1099,5458021.062
Other Crimes,2018,5,6,21,0,25XX TURNER ST,Hastings-Sunrise,496034.6488,5458479.879
Other Crimes,2018,9,21,0,0,26XX ADANAC ST,Hastings-Sunrise,496226.4797,5458298.398
Other Crimes,2018,9,22,0,0,26XX ADANAC ST,Hastings-Sunrise,496226.4797,5458298.398
Other Crimes,2018,4,3,18,0,26XX E 2ND AVE,Hastings-Sunrise,496264.73,5457308.14
Other Crimes,2018,12,30,18,0,26XX E 5TH AVE,Hastings-Sunrise,496348.7364,5456999.856
Other Crimes,2018,10,14,18,0,26XX E 6TH AVE,Hastings-Sunrise,496213.7816,5456886.17
Other Crimes,2018,3,10,22,3,26XX E 7TH AVE,Hastings-Sunrise,496261.0965,5456786.026
Other Crimes,2018,5,25,7,0,26XX E BROADWAY AVE,Hastings-Sunrise,496265.6289,5456588.32
Other Crimes,2018,3,13,3,33,26XX E HASTINGS ST,Hastings-Sunrise,496229.3023,5458708.793
Other Crimes,2018,4,7,11,55,26XX E HASTINGS ST,Hastings-Sunrise,496229.4585,5458708.793
Other Crimes,2018,6,23,23,0,26XX E HASTINGS ST,Hastings-Sunrise,496354.4913,5458717.592
Other Crimes,2018,5,14,21,35,26XX E HASTINGS ST,Hastings-Sunrise,496358.1726,5458717.582
Other Crimes,2018,11,1,14,32,26XX E HASTINGS ST,Hastings-Sunrise,496358.1726,5458717.582
Other Crimes,2018,10,18,23,0,26XX KITCHENER ST,Hastings-Sunrise,496268.0121,5457732.128
Other Crimes,2018,10,18,21,30,26XX KITCHENER ST,Hastings-Sunrise,496381.9672,5457732.177
Other Crimes,2018,2,16,12,0,27XX DUNDAS ST,Hastings-Sunrise,496506.5576,5459110.206
Other Crimes,2018,12,27,15,33,27XX E 1ST AVE,Hastings-Sunrise,496425.3948,5457399.575
Other Crimes,2018,7,17,23,15,27XX E 1ST AVE,Hastings-Sunrise,496552.2805,5457399.764
Other Crimes,2018,4,21,19,25,27XX E 3RD AVE,Hastings-Sunrise,496454.8403,5457209.125
Other Crimes,2018,1,14,19,49,27XX E BROADWAY AVE,Hastings-Sunrise,496493.7098,5456587.907
Other Crimes,2018,10,10,20,22,27XX E HASTINGS ST,Hastings-Sunrise,496492.2965,5458708.018
Other Crimes,2018,1,21,15,0,27XX E HASTINGS ST,Hastings-Sunrise,496492.3273,5458717.162
Other Crimes,2018,11,10,18,0,27XX E HASTINGS ST,Hastings-Sunrise,496499.7971,5458717.137
Other Crimes,2018,6,19,13,40,27XX E HASTINGS ST,Hastings-Sunrise,496510.9709,5458707.955
Other Crimes,2018,4,14,18,0,27XX E HASTINGS ST,Hastings-Sunrise,496543.1061,5458716.991
Other Crimes,2018,4,6,6,43,27XX E HASTINGS ST,Hastings-Sunrise,496593.169,5458716.822
Other Crimes,2018,1,1,2,0,27XX FRANKLIN ST,Hastings-Sunrise,496546.7649,5458808.602
Other Crimes,2018,8,18,2,30,27XX WILLIAM ST,Hastings-Sunrise,496544,5457927.657
Other Crimes,2018,3,30,20,0,28XX DUNDAS ST,Hastings-Sunrise,496685.5831,5459110.168
Other Crimes,2018,1,26,10,45,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,4,22,20,15,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,7,17,20,30,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,12,14,13,1,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2018,10,16,7,40,28XX E 4TH AVE,Hastings-Sunrise,496740.4779,5457096.936
Other Crimes,2018,1,30,9,26,28XX E 6TH AVE,Hastings-Sunrise,496680.5433,5456883.966
Other Crimes,2018,4,19,8,30,28XX E 8TH AVE,Hastings-Sunrise,496589.2651,5456682.969
Other Crimes,2018,4,8,17,0,28XX E GEORGIA ST,Hastings-Sunrise,496647.0275,5458397.039
Other Crimes,2018,7,8,22,16,28XX E HASTINGS ST,Hastings-Sunrise,496773.8148,5458707.64
Other Crimes,2018,6,23,7,0,28XX OXFORD ST,Hastings-Sunrise,496748.4218,5459218.246
Other Crimes,2018,7,19,15,37,28XX WALL ST,Hastings-Sunrise,496639.6411,5459862.147
Other Crimes,2018,4,19,19,0,29XX E 4TH AVE,Hastings-Sunrise,496789.2569,5457096.88
Other Crimes,2018,7,13,20,0,29XX E GEORGIA ST,Hastings-Sunrise,496794.1838,5458387.693
Other Crimes,2018,3,22,7,53,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
Other Crimes,2018,5,15,19,0,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
Other Crimes,2018,6,9,17,26,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
Other Crimes,2018,7,14,14,30,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
Other Crimes,2018,7,22,13,30,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
Other Crimes,2018,8,31,20,42,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
Other Crimes,2018,1,26,18,30,29XX E HASTINGS ST,Hastings-Sunrise,496808.7199,5458707.653
Other Crimes,2018,3,3,18,47,29XX E PENDER ST,Hastings-Sunrise,496950.2399,5458601.807
Other Crimes,2018,6,25,22,19,29XX E PENDER ST,Hastings-Sunrise,496972.2478,5458601.761
Other Crimes,2018,6,2,7,1,29XX KITCHENER ST,Hastings-Sunrise,496797.095,5457721.64
Other Crimes,2018,3,3,13,41,29XX KITCHENER ST,Hastings-Sunrise,496833.6725,5457721.434
Other Crimes,2018,6,17,2,51,29XX MCGILL ST,Hastings-Sunrise,496809.2017,5459541.989
Other Crimes,2018,5,5,17,0,29XX MCGILL ST,Hastings-Sunrise,496889.0499,5459565.603
Other Crimes,2018,12,23,20,33,29XX MCGILL ST,Hastings-Sunrise,496975.4648,5459566.276
Other Crimes,2018,3,7,20,30,29XX TURNER ST,Hastings-Sunrise,496802.7981,5458479.182
Other Crimes,2018,10,22,19,30,29XX VENABLES ST,Hastings-Sunrise,496801.2164,5458181.882
Other Crimes,2018,2,5,15,20,29XX VENABLES ST,Hastings-Sunrise,496845.5909,5458181.918
Other Crimes,2018,3,30,20,30,29XX VENABLES ST,Hastings-Sunrise,496845.5909,5458181.918
Other Crimes,2018,10,14,0,0,29XX WALL ST,Hastings-Sunrise,496961.0746,5459624.705
Other Crimes,2018,4,8,21,11,2XX NANAIMO ST,Hastings-Sunrise,495893.0032,5458915.824
Other Crimes,2018,1,26,22,39,2XX RENFREW ST,Hastings-Sunrise,496805.1826,5458912.131
Other Crimes,2018,9,17,9,30,2XX RENFREW ST,Hastings-Sunrise,496805.1826,5458912.131
Other Crimes,2018,11,17,21,3,2XX RENFREW ST,Hastings-Sunrise,496805.1826,5458912.131
Other Crimes,2018,9,12,0,0,2XX SKEENA ST,Hastings-Sunrise,497944.9348,5458910.125
Other Crimes,2018,9,10,13,46,2XX SKEENA ST,Hastings-Sunrise,497944.9386,5458860.512
Other Crimes,2018,5,10,6,3,30XX E 4TH AVE,Hastings-Sunrise,496988.94,5457095.615
Other Crimes,2018,3,24,18,10,30XX E HASTINGS ST,Hastings-Sunrise,497059.6661,5458707.922
Other Crimes,2018,8,10,16,19,31XX E 2ND AVE,Hastings-Sunrise,497307.765,5457297.166
Other Crimes,2018,3,18,16,0,31XX E 4TH AVE,Hastings-Sunrise,497171.7084,5457095.07
Other Crimes,2018,8,30,0,0,31XX E 8TH AVE,Hastings-Sunrise,497258.8224,5456679.642
Other Crimes,2018,8,4,14,26,31XX E PENDER ST,Hastings-Sunrise,497283.9655,5458610.051
Other Crimes,2018,8,20,10,0,32XX E 5TH AVE,Hastings-Sunrise,497415.8328,5456985.556
Other Crimes,2018,2,24,13,0,32XX E 7TH AVE,Hastings-Sunrise,497412.3107,5456789.977
Other Crimes,2018,5,1,15,58,32XX E GEORGIA ST,Hastings-Sunrise,497501.9664,5458394.898
Other Crimes,2018,4,13,18,0,33XX ADANAC ST,Hastings-Sunrise,497561.816,5458294.769
Other Crimes,2018,6,6,20,29,33XX E 2ND AVE,Hastings-Sunrise,497717.9695,5457304.625
Other Crimes,2018,3,16,17,0,33XX E 4TH AVE,Hastings-Sunrise,497675.0971,5457101.601
Other Crimes,2018,3,12,19,0,33XX E 6TH AVE,Hastings-Sunrise,497694.1267,5456878.041
Other Crimes,2018,2,18,20,49,33XX E HASTINGS ST,Hastings-Sunrise,497539.1491,5458716.197
Other Crimes,2018,3,5,8,20,33XX NAPIER ST,Hastings-Sunrise,497663.5254,5458028.52
Other Crimes,2018,3,11,21,49,33XX NAPIER ST,Hastings-Sunrise,497663.5254,5458028.52
Other Crimes,2018,4,3,9,16,33XX NAPIER ST,Hastings-Sunrise,497663.5254,5458028.52
Other Crimes,2018,4,18,8,13,33XX NAPIER ST,Hastings-Sunrise,497663.5254,5458028.52
Other Crimes,2018,4,28,7,5,33XX NAPIER ST,Hastings-Sunrise,497663.5254,5458028.52
Other Crimes,2018,11,12,20,33,33XX VENABLES ST,Hastings-Sunrise,497594.1531,5458202.987
Other Crimes,2018,11,26,3,22,33XX VENABLES ST,Hastings-Sunrise,497594.1531,5458202.987
Other Crimes,2018,9,3,18,0,34XX BRIDGEWAY,Hastings-Sunrise,497756.0662,5459585.248
Other Crimes,2018,9,6,12,0,34XX BRIDGEWAY,Hastings-Sunrise,497756.0662,5459585.248
Other Crimes,2018,1,19,4,49,34XX E HASTINGS ST,Hastings-Sunrise,497820.9939,5458705.242
Other Crimes,2018,6,18,12,0,34XX E PENDER ST,Hastings-Sunrise,497840.4886,5458602.38
Other Crimes,2018,7,20,23,0,34XX NAPIER ST,Hastings-Sunrise,497824.8497,5458026.845
Other Crimes,2018,10,4,12,0,34XX TURNER ST,Hastings-Sunrise,497764.4512,5458476.083
Other Crimes,2018,2,3,7,21,35XX ADANAC ST,Hastings-Sunrise,498041.517,5458301.761
Other Crimes,2018,4,28,0,0,35XX DUNDAS ST,Hastings-Sunrise,497975.5651,5459108.105
Other Crimes,2018,9,4,20,30,35XX E GEORGIA ST,Hastings-Sunrise,497948.0157,5458384.673
Other Crimes,2018,9,5,17,5,35XX E GEORGIA ST,Hastings-Sunrise,497948.0157,5458384.673
Other Crimes,2018,5,1,19,30,35XX E GEORGIA ST,Hastings-Sunrise,498042.9102,5458394.325
Other Crimes,2018,3,14,10,15,35XX E HASTINGS ST,Hastings-Sunrise,497948.8688,5458704.531
Other Crimes,2018,5,15,10,0,35XX E HASTINGS ST,Hastings-Sunrise,497980.4341,5458713.691
Other Crimes,2018,12,31,11,0,35XX E PENDER ST,Hastings-Sunrise,497980.1215,5458601.983
Other Crimes,2018,9,16,19,0,35XX E PENDER ST,Hastings-Sunrise,498100.9386,5458601.656
Other Crimes,2018,6,1,6,44,35XX NAPIER ST,Hastings-Sunrise,497942.5616,5458016.937
Other Crimes,2018,6,12,16,30,35XX TURNER ST,Hastings-Sunrise,497946.1175,5458475.318
Other Crimes,2018,5,15,2,41,35XX TURNER ST,Hastings-Sunrise,497977.61,5458475.035
Other Crimes,2018,5,15,22,0,36XX E GEORGIA ST,Hastings-Sunrise,498183.5854,5458393.891
Other Crimes,2018,12,21,15,0,36XX E GEORGIA ST,Hastings-Sunrise,498202.8275,5458393.574
Other Crimes,2018,7,9,8,52,36XX E HASTINGS ST,Hastings-Sunrise,498134.2875,5458713.826
Other Crimes,2018,10,28,14,43,36XX E HASTINGS ST,Hastings-Sunrise,498134.3131,5458704.682
Other Crimes,2018,12,8,17,24,36XX E HASTINGS ST,Hastings-Sunrise,498134.3131,5458704.682
Other Crimes,2018,11,21,18,29,36XX E HASTINGS ST,Hastings-Sunrise,498257.1495,5458705.027
Other Crimes,2018,1,28,14,23,36XX LOUGHEED HWY,Hastings-Sunrise,498259.5936,5456983.111
Other Crimes,2018,9,13,22,0,36XX NAPIER ST,Hastings-Sunrise,498109.5494,5458024.968
Other Crimes,2018,11,4,2,40,3XX CASSIAR ST,Hastings-Sunrise,497762.3795,5458810.934
Other Crimes,2018,1,15,20,0,3XX FELLOWES ST,Hastings-Sunrise,497991.7245,5459442.155
Other Crimes,2018,6,4,23,0,3XX N KOOTENAY ST,Hastings-Sunrise,498135.8105,5459504.326
Other Crimes,2018,11,7,22,49,3XX N NANAIMO ST,Hastings-Sunrise,495896.5169,5459470.285
Other Crimes,2018,12,27,12,0,3XX RENFREW ST,Hastings-Sunrise,496795.9891,5458797.26
Other Crimes,2018,8,5,12,23,3XX SKEENA ST,Hastings-Sunrise,497944.8974,5458807.204
Other Crimes,2018,2,17,16,0,5X BOUNDARY RD,Hastings-Sunrise,498281.3313,5459060.402
